"name","lat","lon","value"
"Bettenahalli ,BETTAHALLI,BESIDE ANJANEYA TEMPLE",13.0169461203,77.4371675102,0.45
"Vaddarahalli BMTC Training Centre,VADDARAHALLI,BESIDE OPEN AREA",13.0198845511,77.4484404129,0.45
"Junction of Vaddarahalli,VADDARAHALLI,BESIDE RESIDENTIAL AREA",13.0148468528,77.4470469599,0.45
"Vaddarahalli,VADDARAHALLI,BESIDE RAMYA PROVISION STORES",13.0146470813,77.4495356513,0.45
"Jn of Vaddarahalli,BETTAHALLI COLONY,BESIDE LAKSHMI VENKATESHWARA PROVISION STORE",13.0154228293,77.4431395977,0.45
"Avarehalli,AVERAHALLI,BESIDE SRI ANJANEYA SWAMY TEMPLE",13.0349076726,77.4160120636,0.45
"Averehalli Cross,AVERAHALLI CROSS,BESIDE OPEN AREA",13.0333744778,77.4218795753,0.45
"Ravuthanahalli,RAVUTHANAHALLI,BESIDE SRI BASAVESHWARA TEMPLE",13.0266870544,77.4239261375,0.45
"Kittanahalli,KITTANAHALLI,BESIDE PLAYGROUND",13.0087320138,77.4282217015,0.45
"Baleveerana Halli,BALEVEERANA HALLI,BESIDE GOVT. PRIMARY SCHOOL",13.0185262486,77.393921474,0.45
"Kammasandra,KAMMASANDRA,BESIDE ASHWATHA KHATTE",13.0343368868,77.439426152,0.45
"Kammasandra Colony,Kammasandra ,Near Lakshmi Temple",13.029914,77.439022,0.45
"Kamadhenu Kshethra",13.0256777297,77.4476337642,0.45
"Ganesha Circle,Kammasandra,Near Sri Raghavendra Swamy Temple (Brundavana)",13.025697,77.454627,0.45
"Madanayakanahalli,MADANAYAKANAHALLI,BESIDE USHA BAKERY AND SWEETS",13.0606236868,77.461264031,0.45
"Siddana Hosahalli,SIDDANNAHOSAHALLI,BESIDE ASHWATHA KHATTE",13.0571890799,77.4602736917,0.45
"Dombarahalli,DOMBARAHALLI,BESIDE ASHWATHA KHATTE",13.0493558943,77.4599098507,0.45
"Rajeshwari Nagara",13.045305626,77.4613212145,0.45
"Laxmipura,LAKSHMIPURA,BESIDE OPEN AREA",13.03777311,77.4612450041,0.45
"Kadirenahalli Village,KADIRENAHALLI,BESIDE RESIDENTIAL AREA",13.0417679391,77.4482423126,0.45
"Annapoorneshwari Nagara",12.98073,77.50679,0.45
"KG Lakkenahalli,K.G.LAKKENAHALLI,BESIDE ASHWATHA KHATTE",13.0160521623,77.4564922135,0.45
"Jyothinagar,JYOTHI NAGARA,BESIDE RESIDENTIAL AREA",13.0237058991,77.4589317474,0.45
"Kammasandra,K.G.LAKKENAHALLI CROSS,BESIDE RAVAPACK INDUSTRIES",13.0257477611,77.4594334234,0.45
"Gangondanahalli Cross,LAKSHMIPURA CROSS,BESIDE OPEN AREA",13.0290686758,77.464610153,0.45
"Gangondanahalli,GANGONDANAHALLI,BESIDE ASHWATHA KHATTE",13.021676586,77.4676410511,0.45
"Gangondanahalli Colony,GANGONDANAHALLI COLONY,BESIDE RESIDENTIAL AREA",13.0243982977,77.4709336787,0.45
"Shanthinagara,SHANTHI NAGARA,BESIDE ASHWATHA KHATTE",13.0262548147,77.4730996485,0.45
"Thippenahalli Cross,TIPPENAHALLI CROSS,BESIDE WATER TANK",13.0294716814,77.4837244428,0.45
"Indiranagar Tumkur Road,INDIRA NAGARA,BESIDE SNEHA CERAMICS",13.027715256,77.493764537,0.45
"Gruhalaxmi layout,GRUHALAKSHMI LAYOUT,BESIDE GANAPATHI TRADERS",13.029082954,77.4978711014,0.45
"Nelagedaranahalli,NELAGADARAHALLI,BESIDE SANTOSH ELECTRICALS",13.0315511656,77.5034554629,0.45
"Om timber,H.M.T.LAYOUT CROSS,BESIDE OPEN AREA",13.0337352119,77.504086087,0.45
"Nagasandra Cross,NAGASANDRA CROSS,BESIDE ANNAPOORNESHWARI TRADERS",13.0385838076,77.5044646114,0.45
"Rukmini nagara,RUKMINI NAGARA,BESIDE KANVA BAZAAR",13.0408989582,77.5047709225,0.45
"8th Mile T Dasarahalli,8TH MILE,BESIDE PETROL BUNK",13.0455508681,77.505437633,0.45
"Magadi Road TollGate",12.97367785,77.54997793,0.45
"Krishnarajendra Market,KR MARKET,OPPOSITE TO JAMMA MASJID",12.963764,77.57917,0.45
"Ghanigara Halli,GANIGARAHALLI,BESIDE ANGANAWADI KENDRA",13.0890758285,77.5102650521,0.45
"Chikka Banawara Sante Beedi,CHIKKA BANAVARA,BESIDE SUMUKHA SWEETS & JUICE",13.0803491799,77.5024458583,0.45
"Chikkabanawara Railway Gate,CHIKKA BANAVARA,BESIDE RAILWAY STATION",13.0754586495,77.5047392026,0.45
"Janapriya Apartments,JANAPRIYA APARTMENTS,BESIDE S.K.MEDICALS & GENERAL STORE",13.0732598541,77.5031339897,0.45
"Sapthagiri College Chikka Banawara,KIRLOSKAR LAYOUT,BESIDE SAPTHAGIRI COLLEGE",13.0667320136,77.5033387135,0.45
"Bone Mill,BONE MILL,BESIDE OPEN AREA",13.0639091538,77.5051955241,0.45
"Bagalagunte,BAGALAGUNTE,BESIDE HOTEL ELITE",13.0570226435,77.5072479827,0.45
"Widia School Bagalagunte,T.DASARAHALLI,BESIDE NANDINI TRADERS",13.0512088866,77.5078871741,0.45
"Kudhurgere Madhanayakanahalli,KUDREGERE,BESIDE GOVERNMENT PRIMARY SCHOOL",13.0757940933,77.4724288099,0.45
"Kudhurgere colony Madhanayakanahalli,KUDREGERE COLONY,BESIDE ASHWATHA KHATTE",13.0682705808,77.4760638736,0.45
"Thotada Guddadahalli,THOTADAGURADAHALLI,BESIDE KARTHIK STORES",13.0681464839,77.4894376643,0.45
"Meenakshi Layout,MEENAKSHI LAYOUT,BESIDE RAJU WINES",13.0655279383,77.4926750455,0.45
"Sidedahalli,SIDEDAHALLI,BESIDE ASHWATHA KHATTE",13.0625889527,77.4952768916,0.45
"Bone Mill,BONE MILL,BESIDE MEERA BAR AND RESTAURANT",13.0638360124,77.50495134,0.45
"Thammenahalli,THAMENAHALLLI,BESIDE GOVERNMENT PRIMARY SCHOOL",13.0786091555,77.4893225357,0.45
"Thammenahalli Palya,THAMENAHALLLI,BESIDE OPEN AREA",13.0759675339,77.4882508601,0.45
"Chikkabanavara,CHIKKA BANAVARA,BESIDE A.ONE MOBILE SHOP",13.0819445081,77.5002850635,0.45
"Soundarya Layout",13.0669,77.49709,0.45
"Bireshwara Circle,SOUNDARYA LAYOUT,BESIDE FAMOUS BAKERY",13.0655126668,77.4940164842,0.45
"Rajanukunte,RAJANAKUNTE,BESIDE SRI MANJUNATHA BAKERY & SWEETS",13.172864673,77.5641729239,0.45
"Itagalapura Cross,ITKALPURA GATE,BESIDE OPEN AREA",13.170077045,77.5501099094,0.45
"Cable Factory Kakolu Road,CHOKKENA HALLI,BESIDE OPEN AREA",13.1739868054,77.5404065252,0.45
"Dibbur Cross,DIBBUR GATE,BESIDE AMRUTA BAKERY",13.1725887017,77.5301509203,0.45
"Seetakepanahalli Gate,SEETHAKEMPANAHALLI GATE,BESIDE OPEN AREA",13.1736239761,77.5253723858,0.45
"Seetha Kempanahalli CROSS,SEETHA KEMPANAHALLI,BESIDE OPEN AREA",13.1709494814,77.5216519553,0.45
"Koluvarayanahalli,OPPOSITE OF ASHWATHA KATTE",13.1650123042,77.5217630052,0.45
"Linganahalli,IN FRONT OF ASHWATHA KATTE",13.1564774523,77.5232196439,0.45
"Muthkur Hesaraghatta,MUTHKURU,BESIDE OPEN AREA",13.1562762894,77.50917105,0.45
"Muthkur Hesaraghatta,MUTHKURU CROSS,BESIDE OPEN AREA",13.1429567466,77.5023161281,0.45
"Ivara Kondapura,NARKANDA PURA,BESIDE DODDAMMA TEMPLE",13.1376227183,77.4945140444,0.45
"TB Stop Tumkur Road,I.I.H.R.HESARAGHATTA,BESIDE PETTY SHOP",13.1353977229,77.491142666,0.45
"Hesaraghatta T B Cross,T.B.CROSS,BESIDE SRI MALE MAHADESHWARA CONCRETE BLOCK",13.1303755011,77.4844427333,0.45
"Thirumalapura Gate,THIRUMALAPURA,BESIDE KISHORE STORES",13.1254346004,77.4836754067,0.45
"Hurali Chikkana Halli,HURALI CHICKKANAHALLI,BESIDE SRI LAKSHMI VENKATESHWARA BAKERY",13.1157687306,77.48280745,0.45
"Thore Nagasandra cross",13.1119,77.48193,0.45
"Tharabana Halli Choultry,THARABANAHALLI,BESIDE SAPTAGIRI STORES",13.1054102659,77.4793071769,0.45
"Tharabana Halli Hesaraghatta,TARABANAHALLI,BESIDE PETTY SHOP",13.101277142,77.480980085,0.45
"Soladevana Halli ,SOLADEVANA HALLI,BESIDE POLICE STATION",13.0934768864,77.4888659663,0.45
"Dwarka Nagar,DWARAKANAGARA,BESIDE AMBEMA ELECTRICALS",13.087825226,77.4951502027,0.45
"Laggere,BESIDE BMTC MAIN BUS STAND",13.0104310505,77.5249467307,0.45
"Parvathi Nagar,PARVATHI NAGARA,IN FRONT OF S.L.J.BANGALORE",13.01632735,77.5202312034,0.45
"MEI Colony,M.E.I.COLONY,IN FRONT OF MADHU FABS PVT LTD",13.0200258427,77.5206214122,0.45
"Laggere Cross,PEENYA 2ND STAGE, 3RD PHASE,OPPOSITE OF URBAN ECO PARK, POLLUTION CONTROL BOARD",13.0228990471,77.5228716016,0.45
"Rajagopalanagara Police Station,PEENYA 2ND STAGE, 3RD PHASE,IN FRONT OF INDOVEDIC NUTRIENTS PVT LTD",13.023626359,77.5217239024,0.45
"Peenya 2nd stage,PEENYA 2ND STAGE,IN FRONT OF BURJI ENTERPRISES",13.0110313069,77.5068119553,0.45
"Boopa Sandra,BHOOPASANDRA,BESIDE SHIVA SAI FAST FOOD",13.0425285612,77.5807370575,0.45
"Nagashettyhalli,NAGASHETTYHALLI,BESIDE ARALI KATTE",13.0417332594,77.5728111814,0.45
"RMS,SANJAYA NAGARA,BESIDE MAMATA HOSPITAL",13.0378509153,77.5742702251,0.45
"Sanjay Nagara,SANJAYA NAGARA,BESIDE NANDINI MILK PARLOUR",13.0343214005,77.5756964387,0.45
"Geddalahalli,GEDDALAHALLI,BESIDE VINOD JEWELLERS",13.0308790269,77.577537129,0.45
"Ashwatanagara Bhupasandra,ASHWATHA NAGARA,BESIDE ST JOHN MEDICAL CHEMISTS & DRUGGIST",13.0268936538,77.5798920154,0.45
"Gangenahalli,GANGENAHALLI,BESIDE F.M.D.RESEARCH CENTER",13.0233549401,77.584199675,0.45
"Mekhri Circle",13.01449816,77.58192714,0.45
"Kendriya Vidyalaya CPRI",13.01465113,77.57510678,0.45
"MATTHAHALLI,MATTHAHALLI,IN FRONT OF POST OFFICE",13.1081353998,77.4573060765,0.45
"Basappa Layout",13.107847,77.449968,0.45
"Mathahalli Cross,MATTHAHALLI,IN FRONT OF LAKSHMI BAKERY",13.1102445858,77.4438001538,0.45
"Kanva Gate,IN FRONT OF KANVA GARDEN CITY LAYOUT",13.1045852735,77.443825517,0.45
"Vaderahalli,VADERAHALLI CROSS,IN FRONT OF KADA ANJANEYA SWAMY TEMPLE",13.0994556233,77.4448599084,0.45
"Nagaroor Cross,NAGARARU,BESIDE OPEN AREA",13.0920011028,77.445371179,0.45
"Manthri Layout,NAGARARU,BESIDE OPEN AREA",13.0845294809,77.4478397595,0.45
"BISCUIT FACTORY,BESIDE BISCUIT FACTORY",13.0804444563,77.4505676462,0.45
"Nisarga Layout,IN FRONT OF PROVISION STORE",13.0731632804,77.4524813198,0.45
"Huskur Village,HUSKURU,IN FRONT OF MUTHURAYAPPA TEMPLE",13.1241109093,77.4311043302,0.45
"Huskur Cross,HUSKURU,BESIDE OPEN AREA",13.120551899,77.4231961128,0.45
"Chikka Veerana Palya,HUSKURU,OPPOSITE OF LAKSHMINARASIMHA ENGINEERING WORKS",13.1142241985,77.4316790234,0.45
"Pillahalli Cross,PILLAHALLI,BESIDE OPEN AREA",13.1114919295,77.4382626458,0.45
"Vaderahalli,VADERAHALLI,IN FRONT OF BASAVANNA TEMPLE",13.0991976243,77.4521002639,0.45
"Pillahalli,PILLAHALLI,IN FRONT OF ANJANEYA TEMPLE",13.1028704351,77.4289589373,0.45
"Narasipura,NARASIPURA,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1099512305,77.4635876219,0.45
"Bylanjaneya Temple,RAILWAY GOLLAHALLI,IN FRONT OF BYLANJANEYA TEMPLE",13.1501898636,77.409572762,0.45
"RAILWAY GOLLAHALLI ARCH,RAILWAY GOLLAHALLI,IN FRONT OF WATER TANK",13.1482559659,77.4118076701,0.45
"Kuda Road uskur Cross,RAILWAY GOLLAHALLI,BESIDE OPEN AREA",13.1439737504,77.4123162072,0.45
"Hyadalu,HYADALU,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1395791078,77.4100135698,0.45
"Bommshetty Halli Gate,IN FRONT OF SHANIMAHATMA TEMPLE",13.1259079506,77.4167288025,0.45
"Govinda Pura,GOVINDAPURA,BESIDE OPEN AREA",13.1178893521,77.4602924846,0.45
"Honnasandra,HONGASANDRA,IN FRONT OF MARAMMA DEVI TEMPLE",13.1169349886,77.4470815994,0.45
"Shivanapura,SHIVANAPURA,BESIDE ANGANAWADI KENDRA",13.0493187625,77.4214939121,0.45
"Thimmabhovi Palya,THIMMABOVIE PALYA,BESIDE GOVT. PRIMARY SCHOOL",13.0595060438,77.4192266911,0.45
"VINAYAKA NAGARA,VINAYAKA NAGARA,BESIDE WATER TANK",13.0676083545,77.4209459237,0.45
"GEJJAGADAHALLI CROSS,GEJJAGADAHALLI,BESIDE SRI MAHALAKSHMI CHATS CENTRE",13.0714823573,77.4228459818,0.45
"Adarsha Nagara,ADARSHA NAGARA,IN FRONT OF RESIDENTIAL AREA",13.0761802476,77.4237053934,0.45
"Arishinakunte,ARISHINA KUNTE,BESIDE PETTY SHOP",13.0794942138,77.4240806812,0.45
"Gejjagadahalli,GEJJAGADAHALLI,BESIDE GOVT.PRIMARY SCHOOL",13.0607324839,77.4289832264,0.45
"Thippenahalli Anjaneya Temple,TIPPENAHALLI,BESIDE SRI ANJANEYA SWAMY TEMPLE",13.0357335415,77.484391965,0.45
"Muniswamappa Layout",13.043941,77.490502,0.45
"Marision Factory,MORRISON,BESIDE OPEN AREA",13.0502625648,77.4920973647,0.45
"Marikuppe,MAARIGUPPE,IN FRONT OF POST OFFICE",13.0422743339,77.2985324023,0.45
"Magadi Rangappanapalya,MAGADI RANGAPPANAPALYA,BESIDE OPEN AREA",13.035981508,77.2996178724,0.45
"Thirumalapura,THIRUMALAPURA,OPPOSITE OF ANJANEYA SWAMY TEMPLE",13.0203696456,77.293676251,0.45
"Hosapalya,HOSAPALYA,BESIDE OPEN AREA",13.0113616194,77.3032221183,0.45
"Motaganahalli,MOTAGANAHALLI,OPPOSITE OF DAKSHAYINI ENTERPRISES",13.0049581099,77.3118379737,0.45
"Sriramapura Colony,SRIRAMAPURA COLONY (MANTAPA),IN FRONT OF PETTY SHOP",13.0228376855,77.3123143106,0.45
"GEJJAGAL PALYA,GEJJAGAL PALYA,BESIDE OPEN AREA",13.030590193,77.3131907369,0.45
"Basavanahalli,BASAVANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.0386340821,77.3147196096,0.45
"JELLI CRUSHER FACTORY,BESIDE OPEN AREA",13.0451234523,77.3153972905,0.45
"MARAMMA TEMPLE,KADU KARENAHALLI,IN FRONT OF MARAMMA TEMPLE",13.0538343684,77.3156543949,0.45
"Nandagokula Nagara",13.0610120203,77.3179262783,0.45
"Mahadevapura,MAHADEVAPURA,IN FRONT OF PETTY SHOP",13.0661497079,77.319420604,0.45
"CADBURYS FACTORY,IN FRONT OF CADBURYS FACTORY",13.0632306191,77.3301050921,0.45
"Sitha Rama Palya,SEETHARAMA PALYA,IN FRONT OF WATER TANK",13.0610949736,77.3345664746,0.45
"Yantaganahalli,YANTAGANAHALLI,IN FRONT OF GOVT. COLLEGE",13.0629584614,77.3462118634,0.45
"Karekallu Cross,YANTAGANAHALLI,IN FRONT OF TOLL PLAZA",13.0680961282,77.3602229694,0.45
"Srinivaspura,SHANTHINAGARA,IN FRONT OF INTER GARDEN INDIA PVT. LTD",13.0750524625,77.3648976255,0.45
"Shanthinagara,SHANTHINAGARA,OPPOSITE OF NANDINI HOTEL",13.078927584,77.3670854699,0.45
"Mallara Banavadi Cross,MALLARABANAWADI,IN FRONT OF VEERABHADRA SWAMY WEIGHERS",13.0826726183,77.3716068361,0.45
"Cement Factory Nelamangala,KEMPALINAGANAHALLI,BESIDE OPEN AREA",13.0899290834,77.3764043022,0.45
"Nelmangala Bypass,NELAMANGALA,OPPOSITE OF BINDU WINES",13.0978273857,77.3855002056,0.45
"Nelamangala,NELAMANGALA,BESIDE NELAMANGALA BMTC BUS STAND",13.0979853388,77.3939032787,0.45
"Aluru,ALURU,OPPOSITE OF MILK DAIRY",13.0849729722,77.4656304306,0.45
"Hegde Devanapura,HEGGADA DEVANAPURA,IN FRONT OF ANJANEYA TEMPLE",13.0759423575,77.4585927587,0.45
"Makali,MAKALI,OPPOSITE OF S.L.R. BAKERY",13.065520196,77.4544564527,0.45
"Anche Palya",13.05486976,77.48091071,0.45
"Aluru Palya,ALURU PALYA,IN FRONT OF PROVISION STORE",13.0974607393,77.4706847218,0.45
"Adakamaranahalli,ADAKAMARANAHALLI,BESIDE FRIENDS MOBILES",13.0648268759,77.4433681648,0.45
"Machanayakanahalli,MACHONAYAKANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1450060739,77.3801407236,0.45
"Narayana Rao Palya,IN FRONT OF OVER HEAD TANK",13.1414812924,77.3809703225,0.45
"Papabhovipalya,PAPABOVIPALYA,OPPOSITE OF LAKSHMINARAYANA TEMPLE",13.1370908033,77.3778626348,0.45
"Dinnepalya,BESIDE OPEN AREA",13.1338698272,77.3734596465,0.45
"Veeranjanapura,VEERANANJIPURA,IN FRONT OF GANGASANDRAMMA TEMPLE",13.1306870328,77.3684463769,0.45
"Papabhovipalya Cross,VEERANANJIPURA,BESIDE OPEN AREA",13.1283898998,77.3674678188,0.45
"Bommanahalli,BOMMANAHALLI,BESIDE OPEN AREA",13.1213336652,77.3684549387,0.45
"KBD Factory,IN FRONT OF K.B.D. FACTORY",13.1172617809,77.3723115807,0.45
"Nelmangala Bypass,NELAMANGALA,IN FRONT OF M.K. AUTOMOBILES",13.0981824355,77.3861668187,0.45
"Pillahalli colony,PILLAHALLI,IN FRONT OF RUDRESHWARA HOTEL",13.1042276045,77.4339872739,0.45
"Pillahalli,PILLAHALLI,IN FRONT OF YELLAMMA TEMPLE",13.1027745538,77.4289649929,0.45
"Bhakthana Palya,BHAKTANAPALYA,IN FRONT OF MARAMMA TEMPLE",13.1002037215,77.4105355947,0.45
"Vajarahalli,VAJARAHALLI,IN FRONT OF RESIDENTIAL AREA",13.1011471582,77.4054514777,0.45
"Mylanahalli,MYLANAHALLI,IN FRONT OF GOVT. HOSPITAL",13.1336968408,77.3991045192,0.45
"Mylanahalli Cross",13.12785,77.39832,0.45
"Garments,MYLANAHALLI,IN FRONT OF TEXPORT GARMENTS FACTORY",13.1223290994,77.3937687099,0.45
"Basavanahalli Mylahhali,BASAVANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1104264918,77.3882694006,0.45
"Renuka Nagar,NELAMANGALA,IN FRONT OF LAKSHMI VENKATESHWARA BAKERY",13.1056481833,77.388181194,0.45
"Hunasemara Nelamangala,NELAMANGALA,IN FRONT OF SURYA MEDICALS",13.1003836868,77.3909286031,0.45
"Guruvanahalli,GURUVANAHALLI,IN FRONT OF ANJANEYA TEMPLE",13.0499374308,77.3618364707,0.45
"Karekallu Cross,OPPOSITE OF RIMA TRASNFORMER FACTORY",13.06596,77.36065,0.45
"Bommashetta Halli,BOMMASHETTIHALLI,IN FRONT OF MARAMMA TEMPLE",13.1307233057,77.4190148681,0.45
"Bommashetty Halli,BESIDE OPEN AREA",13.1258261632,77.4167747789,0.45
"Mylanahalli Cross,MYLANAHALLI,BESIDE OPEN AREA",13.1271003872,77.3983968301,0.45
"Yentaganahalli,YANTAGANAHALLI,BESIDE ASHA KIRAN AYURVEDIC HOSPITAL",13.0615821574,77.3421729449,0.45
"Mahadevapura,MAHADEVAPURA,IN FRONT OF MANJUNATAHA HOTEL",13.0666667037,77.319542896,0.45
"Thyamagondlu,THYAMAGONDLU,IN FRONT OF PANCHAYAT OFFICE",13.2156024425,77.3022921983,0.45
"Kere Kodi,BESIDE OPEN AREA",13.2147074687,77.3094143552,0.45
"Subramanya Nagara,OPPOSITE OF PETTY SHOP",13.2117341587,77.3126790271,0.45
"Gundenahalli Cross,BESIDE OPEN AREA",13.2065636569,77.315966833,0.45
"Kallaghatta,KALALASANDRA,IN FRONT OF MILK DAIRY",13.1956211075,77.321068605,0.45
"Arevesandra gate ,ARAVESANDRA,OPPOSITE OF PETTY SHOP",13.1849805748,77.3251648132,0.45
"Jakkanahalli Cross,JAKKANAHALLI,IN FRONT OF HOTEL DEEPU",13.1656044647,77.3343977616,0.45
"TBegur,T.BEGURU,BESIDE OPEN AREA",13.1500920979,77.3395192879,0.45
"Thonachaguppe,TONACHIKUPPE,BESIDE OPEN AREA",13.142092086,77.3477735656,0.45
"Budihal Gate,BESIDE OPEN AREA",13.1312209833,77.3589908624,0.45
"Kanegowdanahalli,KANEGOWDANAHALLI,IN FRONT OF MARAMMA TEMPLE",13.1296746949,77.3846208109,0.45
"Islampura,ISLAMPURA,IN FRONT OF BHARAT ELECTRICALS",13.1218956616,77.3853205438,0.45
"Lakkenahalli,LAKKENAHALLI,BESIDE ASHWATHA KATTE",13.0446481984,77.3927120492,0.45
"Byregowdanahalli Cross,BYRE GOWDANAHALLI CROSS,BESIDE SRI GANGADHARESHWARA PROVISION STORE",13.0592754664,77.3938043201,0.45
"Bairegowdana Halli Colony,BYRE GOWDANAHALLI COLONY,BESIDE PETTY SHOP",13.0643366184,77.3936944082,0.45
"Ittige Factory,BESIDE BRICK FACTORY",13.0684198053,77.3946050512,0.45
"Mallapura Gate,NELAMANGALA,BESIDE PETTY SHOP",13.0727289723,77.3936366322,0.45
"Lakshmi Devastana Nelamangala,NELAMANGALA,BESIDE OPEN AREA",13.0783795697,77.3927123475,0.45
"Siddaganga College,NELAMANGALA,BESIDE SHREE SIDDA GANGA FIRST GRADE COLLEGE",13.082793653,77.3928226903,0.45
"Nelamangala Court,NELAMANGALA,BESIDE COURT",13.0880251341,77.3937892076,0.45
"Sondekoppa Bypass,NELAMANGALA,BESIDE OPEN AREA",13.092367379,77.3947751708,0.45
"Ramadevanahalli,RAMADEVANAHALLI,IN FRONT OF ESHWARA TEMPLE",13.1897788402,77.4325983413,0.45
"Kannamangala Gate,KANNAMANGALA,IN FRONT OF MANJUNATHA PROVISION STORE",13.1906116643,77.4199012637,0.45
"Guttepalya,GUTTEPALYA,BESIDE OPEN AREA",13.1672514909,77.4115807382,0.45
"Railway Gollahalli,RAILWAY GOLLAHALLI,IN FRONT OF PUTTESHWARA PROVISION STORE",13.1505533233,77.4118697083,0.45
"Vajrakatte Palya,IN FRONT OF MILK DAIRY",13.1578405733,77.3813752828,0.45
"BolaMaranahalli,BOLAMARANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1594392776,77.3979167932,0.45
"Byrashettyhalli,BYRASHETTIHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1564933438,77.4035463888,0.45
"Byranayakana Halli College,BYRANAKANAHALLI,IN FRONT OF SHIVAKUMARA SWAMIJI POLYTECHNIC COLLEGE",13.207212979,77.378873986,0.45
"Byranayakana Halli Railway Bridge,BYRANAKANAHALLI,IN FRONT OF JYOTHI SWEETS",13.1946244872,77.3818038089,0.45
"Chikkanahalli,CHIKKANAHALLI,IN FRONT OF ANGANAWADI KENDRA",13.1837451997,77.384357781,0.45
"Chikkanahalli Bande,CHIKKANAHALLI BANDE,IN FRONT OF PROVISION STORE",13.1794732136,77.3902203779,0.45
"Thyagadahalli,THAYADAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1743835384,77.3948941117,0.45
"Betta Halli Palya,BETTAHALLI PALYA,BESIDE OPEN AREA",13.1645823551,77.3943377332,0.45
"Kannamangala,KANNAMANGALA,OPPOSITE OF ARALIKATTE",13.1964046844,77.4104319473,0.45
"Arjuna Bettahalli,ARJUNA BETTAHALLI,IN FRONT OF BASAVANNA TEMPLE",13.159782107,77.4189100519,0.45
"Goravanahalli,GORAVANAHALLI,BESIDE OPEN AREA",12.9792967625,77.3442172911,0.45
"KHB Colony,GORAVANAHALLI,BESIDE OPEN AREA",12.9824651636,77.3465514353,0.45
"Handhigutte,HANDIGUNTE,BESIDE OPEN AREA",12.9869823822,77.3478619699,0.45
"Rangappana Palya,RANGAYYANA PALYA,BESIDE OPEN AREA",12.9928219147,77.3494246246,0.45
"Leelavathi Estate,OPPOSITE OF LEELAVATHI ESTATE",13.0009147534,77.3498518877,0.45
"Tore Kempahalli,THOREKEMPANAHALLI,IN FRONT OF MILK DAIRY",13.1198886875,77.3303027451,0.45
"Byrasandra,BYRASANDRA,IN FRONT OF ANJANEYA TEMPLE",13.1097246241,77.3293497227,0.45
"Jogi Palya Gate,BESIDE OPEN AREA",13.1046079699,77.3285385262,0.45
"Hosapalya,IN FRONT OF WATER TANK",13.0995972303,77.3274047488,0.45
"Hosapalya Gate,BESIDE OPEN AREA",13.0959878281,77.3258158767,0.45
"Mudla Palya,IN FRONT OF VEERANJANEYA SWAMY TEMPLE",13.0950886477,77.3325221892,0.45
"Thore Palya Gate,BESIDE OPEN AREA",13.0948578063,77.3383900596,0.45
"HanumantheGowdana Palya,HANUMANTHE GOWDANA PALYA,OPPOSITE OF MILK DAIRY",13.0934616177,77.3439054225,0.45
"Yelachagere Cross,YELACHAGERE,BESIDE OPEN AREA",13.0927626006,77.3593494446,0.45
"Kempalingana Halli,KEMPALINAGANAHALLI,IN FRONT OF PROVISION STORE",13.094643401,77.3746711761,0.45
"Chikkamaranahalli,CHIKKAMARANAHALLI,IN FRONT OF ANJANEYA TEMPLE",13.0904006492,77.3232032731,0.45
"Chikkamarana Halli Colony,CHIKKAMARANAHALLI COLONY,IN FRONT OF WATER TANK",13.0965926731,77.3225930073,0.45
"HOSAPALYA GATE,HOSAPALYA GATE,IN FRONT OF PETTY SHOP",13.0959528317,77.3256803666,0.45
"Yelachagere,YELACHAGERE,IN FRONT OF BASAVANNA TEMPLE",13.1038111141,77.3484035133,0.45
"Hemapura,HEMAPURA,IN FRONT OF GANESHA TEMPLE",13.1234790909,77.2808878395,0.45
"Rangenahalli,RANGENAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.1131334361,77.2849805676,0.45
"Bittasandra,BITTASANDRA,BESIDE OPEN AREA",13.1079256162,77.2874890734,0.45
"BITTASANDRA COLONY,BITTASANDRA COLONY,BESIDE OPEN AREA",13.1058773148,77.2942480446,0.45
"Kuppemala,KUPPEMALA,IN FRONT OF REVANNA SIDDESHWARA HOTEL",13.1057428194,77.2996475157,0.45
"KALLI PALYA,KALLI PALYA,IN FRONT OF WATER TANK",13.1053957683,77.3044204698,0.45
"KAMBADA KALLU,KAMBADA KALLU,BESIDE OPEN AREA",13.0998214972,77.3112359407,0.45
"Chikkamarana Halli Colony,CHIKKAMARANAHALLI COLONY,IN FRONT OF RESIDENTIAL",13.0966786745,77.3227523999,0.45
"Yennigere,YENNIGERE,IN FRONT OF POST OFFICE",13.0944543891,77.3003093619,0.45
"Kuppemala,KUPPEMALA,IN FRONT OF GAJENDRA STORE",13.1056079806,77.2996591489,0.45
"Bittasandra,BITTASANDRA,IN FRONT OF FLOUR MILL",13.1075227845,77.2867436429,0.45
"Jodi Ragi Thimmasandra,JODI THIMMASANDRA,IN FRONT OF MARAMMA TEMPLE",13.2049354974,77.420367405,0.45
